Unnamed: 0,name,loyalty,date
1038,Leeds,7101.0,2021-12-15 13:05:00
1039,Leeds,7201.0,2021-12-16 16:38:00
1040,Leeds,7301.0,2021-12-17 20:20:00
1041,Leeds,7401.0,2021-12-19 08:55:00
1042,Leeds,7501.0,2021-12-20 07:02:00
1043,Leeds,7601.0,2021-12-21 10:27:00
1044,Leeds,7701.0,2021-12-22 15:26:00
1045,Leeds,6801.0,2021-12-23 18:14:00
1046,Leeds,7801.0,2021-12-23 18:19:00
1047,Leeds,7901.0,2021-12-25 06:22:00
1048,Leeds,8001.0,2021-12-26 10:46:00
1049,Leeds,6801.0,2021-12-27 15:26:00
1050,Leeds,6901.0,2021-12-27 20:24:00
1051,Leeds,7201.0,2022-01-01 16:59:00
1052,LightQueen,8701.0,2022-01-08 00:22:58
1053,루루라라,4901.0,2021-11-26 02:34:00
1054,루루라라,5001.0,2021-11-26 06:56:00
1055,루루라라,5301.0,2021-11-27 15:22:00
1056,루루라라,5901.0,2021-11-30 21:49:00
1057,루루라라,6101.0,2021-12-02 07:17:00
1058,루루라라,6401.0,2021-12-03 22:59:00
1059,루루라라,7201.0,2021-12-10 08:02:00
1060,Lord Tut,3001.0,2021-11-22 21:01:00
1061,Lord Tut,3901.0,2021-11-24 14:43:00
1062,Lord Tut,5001.0,2021-11-28 04:01:00
1063,Lord Tut,7001.0,2021-12-11 19:19:00
1064,-SpiderMan-,6501.0,2022-01-04 17:46:00
1065,Heidi,3601.0,2021-11-23 07:57:00
1066,Heidi,4001.0,2021-11-23 15:05:00
1067,Heidi,4500.0,2021-11-24 09:22:00
1068,Heidi,4801.0,2021-11-24 19:36:00
1069,Heidi,5601.0,2021-11-27 14:39:00
1070,Heidi,5701.0,2021-11-27 22:17:00
1071,Heidi,6101.0,2021-11-30 05:10:00
1072,Heidi,6201.0,2021-11-30 10:18:00
1073,Heidi,6401.0,2021-12-02 11:38:00
1074,Heidi,6801.0,2021-12-05 11:42:00
1075,Heidi,7001.0,2021-12-07 09:27:00
1076,Heidi,5201.0,2021-12-10 00:17:00
1077,Heidi,7301.0,2021-12-10 21:52:00
1078,Heidi,7401.0,2021-12-11 16:17:00
1079,Heidi,7601.0,2021-12-12 01:08:00
1080,Heidi,7701.0,2021-12-12 11:55:00
1081,Heidi,7801.0,2021-12-12 17:42:00
1082,Jari6ycs191,4401.0,2021-11-23 21:33:00
1083,Jari6ycs191,4801.0,2021-11-24 15:37:00
1084,Jari6ycs191,7701.0,2021-12-10 17:42:00
1085,_dany_,1900.0,2021-11-22 10:16:00
1086,_dany_,2401.0,2021-11-22 14:25:00
1087,_dany_,2601.0,2021-11-22 19:08:00
1088,_dany_,2701.0,2021-11-23 00:27:00
1089,_dany_,2801.0,2021-11-23 08:15:00
1090,_dany_,3001.0,2021-11-23 14:31:00
1091,_dany_,3401.0,2021-11-24 03:27:00
1092,_dany_,3501.0,2021-11-24 12:18:00
1093,_dany_,3601.0,2021-11-24 16:19:00
1094,_dany_,3801.0,2021-11-25 03:35:00
1095,_dany_,3901.0,2021-11-25 03:56:00
1096,_dany_,4001.0,2021-11-25 13:59:00
1097,_dany_,4101.0,2021-11-25 19:56:00
1098,_dany_,4301.0,2021-11-26 15:43:00
1099,_dany_,4501.0,2021-11-27 08:34:00
1100,_dany_,4601.0,2021-11-27 10:48:00
1101,_dany_,4801.0,2021-11-28 04:47:00
1102,_dany_,5901.0,2021-11-28 17:53:00
1103,_dany_,4901.0,2021-11-28 17:53:00
1104,_dany_,5001.0,2021-11-29 08:07:00
1105,_dany_,5101.0,2021-11-29 15:51:00
1106,_dany_,5201.0,2021-11-30 04:15:00
1107,_dany_,5301.0,2021-11-30 13:30:00
1108,_dany_,5401.0,2021-12-01 05:04:00
1109,_dany_,5601.0,2021-12-02 13:25:00
1110,_dany_,5701.0,2021-12-03 09:52:00
1111,_dany_,5801.0,2021-12-04 15:15:00
1112,_dany_,5901.0,2021-12-05 08:58:00
1113,_dany_,6001.0,2021-12-06 13:33:00
1114,_dany_,6101.0,2021-12-07 11:00:00
1115,_dany_,6201.0,2021-12-08 03:59:00
1116,_dany_,6301.0,2021-12-09 03:26:00
1117,_dany_,6401.0,2021-12-10 04:06:00
1118,_dany_,6601.0,2021-12-14 07:16:00
1119,_dany_,6701.0,2021-12-15 08:03:00
1120,_dany_,6801.0,2021-12-16 07:00:00
1121,_dany_,6901.0,2021-12-17 07:18:00
1122,_dany_,7001.0,2021-12-18 07:36:00
1123,_dany_,7101.0,2021-12-19 10:28:00
1124,_dany_,7201.0,2021-12-20 08:33:00
1125,_dany_,7401.0,2022-01-06 10:42:09
1126,Pino Hut,3300.0,2021-11-24 03:59:00
1127,Pino Hut,3921.0,2021-11-25 06:11:00
1128,Pino Hut,4921.0,2021-11-29 10:53:00
1129,Pino Hut,7301.0,2021-12-19 09:09:00
1130,Pino Hut,8301.0,2022-01-08 12:18:19
1131,Pino Hut,8401.0,2022-01-11 08:56:05
1132,Zate2008,2900.0,2021-11-23 18:12:00
1133,Zate2008,3001.0,2021-11-24 04:09:00
1134,Zate2008,3101.0,2021-11-24 10:26:00
1135,Zate2008,3301.0,2021-11-24 21:33:00
1136,Zate2008,3501.0,2021-11-25 10:51:00
1137,Zate2008,3601.0,2021-11-25 18:44:00
1138,Zate2008,4001.0,2021-11-26 21:11:00
1139,Zate2008,4201.0,2021-11-27 10:54:00
1140,Zate2008,4301.0,2021-11-27 15:38:00
1141,Zate2008,4501.0,2021-11-28 19:50:00
1142,Zate2008,4801.0,2021-11-30 10:36:00
1143,Zate2008,5301.0,2021-12-04 20:47:00
1144,Zate2008,5801.0,2021-12-09 13:31:00
1145,Zate2008,6201.0,2021-12-11 22:44:00
1146,Zate2008,7900.0,2022-01-03 14:54:00
1147,Zate2008,8001.0,2022-01-16 16:44:32
1148,McGraven,2601.0,2021-11-23 05:37:00
1149,McGraven,3501.0,2021-11-23 20:14:00
1150,McGraven,4101.0,2021-11-24 20:31:00
1151,McGraven,4401.0,2021-11-25 14:15:00
1152,McGraven,4801.0,2021-11-27 11:05:00
1153,McGraven,5001.0,2021-11-28 16:57:00
1154,McGraven,5301.0,2021-11-30 21:02:00
1155,McGraven,5601.0,2021-12-02 16:43:00
1156,McGraven,6401.0,2021-12-10 16:26:00
1157,McGraven,7201.0,2021-12-16 14:57:00
1158,Cranx,2801.0,2021-11-22 06:42:00
1159,Cranx,3001.0,2021-11-22 10:10:00
1160,Cranx,3101.0,2021-11-22 10:30:00
1161,Cranx,3201.0,2021-11-22 11:19:00
1162,Cranx,3301.0,2021-11-22 14:00:00
1163,Cranx,3401.0,2021-11-22 14:11:00
1164,Cranx,3501.0,2021-11-22 15:24:00
1165,Cranx,3601.0,2021-11-22 18:24:00
1166,Cranx,4101.0,2021-11-23 12:58:00
1167,Cranx,4201.0,2021-11-23 14:02:00
1168,Cranx,4301.0,2021-11-23 19:38:00
1169,Cranx,4401.0,2021-11-24 05:06:00
1170,Cranx,4601.0,2021-11-24 13:07:00
1171,Cranx,4701.0,2021-11-24 18:09:00
1172,Cranx,4801.0,2021-11-25 08:22:00
1173,Cranx,5201.0,2021-11-26 16:33:00
1174,Cranx,5401.0,2021-11-27 07:05:00
1175,Cranx,5501.0,2021-11-28 00:36:00
1176,Cranx,5601.0,2021-11-28 15:17:00
1177,Cranx,5801.0,2021-11-29 08:21:00
1178,Cranx,5901.0,2021-11-30 05:25:00
1179,Cranx,6001.0,2021-11-30 08:33:00
1180,Cranx,6101.0,2021-11-30 19:20:00
1181,Cranx,6201.0,2021-12-01 15:35:00
1182,Cranx,6301.0,2021-12-02 05:45:00
1183,Cranx,6401.0,2021-12-02 19:46:00
1184,Cranx,6601.0,2021-12-05 06:27:00
1185,Cranx,6701.0,2021-12-05 10:18:00
1186,Cranx,6801.0,2021-12-06 18:54:00
1187,Cranx,6901.0,2021-12-08 00:29:00
1188,Cranx,7001.0,2021-12-08 18:50:00
1189,Cranx,7101.0,2021-12-09 09:50:00
1190,Cranx,7201.0,2021-12-10 18:35:00
1191,Cranx,7401.0,2021-12-12 07:17:00
1192,Cranx,7501.0,2021-12-13 18:53:00
1193,Cranx,7601.0,2021-12-14 08:11:00
1194,Cranx,7701.0,2021-12-15 21:08:00
1195,Gate4,3301.0,2021-11-24 03:32:00
1196,Gate4,4201.0,2021-11-25 17:51:00
1197,Gate4,4901.0,2021-11-27 17:06:00
1198,Gate4,5401.0,2021-11-30 17:02:00
1199,Gate4,6900.0,2021-12-11 20:06:00
1200,Frenzied,2401.0,2021-11-22 22:15:00
1201,Frenzied,3001.0,2021-11-24 10:29:00
1202,Frenzied,3201.0,2021-11-25 00:00:00
1203,Frenzied,3501.0,2021-11-25 11:57:00
1204,Frenzied,4001.0,2021-11-26 23:57:00
1205,Frenzied,4301.0,2021-11-28 11:10:00
1206,Frenzied,4501.0,2021-11-30 01:11:00
1207,Frenzied,4601.0,2021-11-30 23:04:00
1208,Frenzied,5001.0,2021-12-03 00:39:00
1209,Frenzied,5301.0,2021-12-05 17:30:00
1210,Frenzied,5401.0,2021-12-05 20:20:00
1211,Frenzied,5501.0,2021-12-07 01:47:00
1212,Frenzied,5601.0,2021-12-08 11:56:00
1213,Frenzied,6001.0,2021-12-12 10:00:00
1214,Frenzied,6801.0,2021-12-22 12:11:00
1215,王子(Prince),3501.0,2021-11-23 03:06:00
1216,王子(Prince),4101.0,2021-11-23 20:43:00
1217,王子(Prince),4801.0,2021-11-25 07:30:00
1218,王子(Prince),5601.0,2021-11-28 05:24:00
1219,王子(Prince),6501.0,2021-12-03 07:33:00
1220,王子(Prince),7301.0,2021-12-10 10:02:00
1221,王子(Prince),7601.0,2021-12-12 20:41:00
1222,bellotero,3701.0,2021-11-24 14:33:00
1223,bellotero,4001.0,2021-11-25 06:45:00
1224,bellotero,4401.0,2021-11-26 08:40:00
1225,bellotero,4801.0,2021-11-27 07:56:00
1226,bellotero,5001.0,2021-11-28 08:57:00
1227,bellotero,5301.0,2021-11-29 13:20:00
1228,bellotero,5501.0,2021-11-30 14:21:00
1229,bellotero,5601.0,2021-11-30 22:58:00
1230,bellotero,5801.0,2021-12-02 19:46:00
1231,bellotero,6201.0,2021-12-04 17:47:00
1232,bellotero,6401.0,2021-12-06 09:20:00
1233,bellotero,6601.0,2021-12-08 10:08:00
1234,bellotero,6801.0,2021-12-09 15:30:00
1235,bellotero,7001.0,2021-12-11 14:36:00
1236,bellotero,7201.0,2021-12-13 13:05:00
1237,bellotero,7401.0,2021-12-16 10:23:00
1238,bellotero,7501.0,2021-12-17 08:03:00
1239,bellotero,7601.0,2021-12-20 09:14:00
1240,bellotero,7801.0,2021-12-21 09:00:00
1241,bellotero,7901.0,2021-12-23 11:54:00
1242,bellotero,8001.0,2021-12-26 09:42:00
1243,Soy,3301.0,2021-11-23 23:54:00
1244,Soy,3601.0,2021-11-24 17:20:00
1245,Soy,3901.0,2021-11-25 10:37:00
1246,Soy,4101.0,2021-11-26 03:11:00
1247,Soy,4301.0,2021-11-27 06:19:00
1248,Soy,4501.0,2021-11-28 03:39:00
1249,Soy,4701.0,2021-11-29 02:41:00
1250,Soy,4801.0,2021-11-29 15:15:00
1251,Soy,4901.0,2021-11-30 09:03:00
1252,Soy,5102.0,2021-12-02 03:51:00
1253,Soy,5101.0,2021-12-02 03:51:00
1254,Soy,5401.0,2021-12-04 02:30:00
1255,Soy,5601.0,2021-12-06 14:05:00
1256,Soy,5901.0,2021-12-09 09:00:00
1257,Soy,6001.0,2021-12-10 13:43:00
1258,Soy,6101.0,2021-12-11 03:47:00
1259,Soy,6501.0,2021-12-13 13:51:00
1260,Soy,7221.0,2021-12-22 15:57:00
1261,Soy,8341.0,2022-01-07 09:20:33
1262,Maverick77,2401.0,2021-11-22 11:15:00
1263,Maverick77,2801.0,2021-11-23 04:30:00
1264,Maverick77,3001.0,2021-11-23 15:11:00
1265,Maverick77,3601.0,2021-11-25 04:26:00
1266,Maverick77,3901.0,2021-11-25 14:36:00
1267,Maverick77,4101.0,2021-11-26 05:29:00
1268,Maverick77,4201.0,2021-11-26 05:41:00
1269,Maverick77,4301.0,2021-11-26 14:05:00
1270,Maverick77,4501.0,2021-11-27 06:33:00
1271,Maverick77,4601.0,2021-11-27 15:30:00
1272,Maverick77,4801.0,2021-11-28 05:49:00
1273,Maverick77,5001.0,2021-11-29 07:25:00
1274,Maverick77,5101.0,2021-11-30 08:48:00
1275,Maverick77,5301.0,2021-11-30 19:49:00
1276,Maverick77,5501.0,2021-12-01 19:50:00
1277,Maverick77,5601.0,2021-12-02 06:25:00
1278,Maverick77,5701.0,2021-12-03 05:44:00
1279,Maverick77,5801.0,2021-12-04 19:05:00
1280,Maverick77,5901.0,2021-12-05 15:49:00
1281,Maverick77,6101.0,2021-12-06 09:45:00
1282,Maverick77,6201.0,2021-12-07 05:18:00
1283,Maverick77,6301.0,2021-12-08 06:46:00
1284,Maverick77,6401.0,2021-12-09 06:18:00
1285,Maverick77,6501.0,2021-12-10 04:37:00
1286,Maverick77,6601.0,2021-12-11 07:00:00
1287,Maverick77,6801.0,2021-12-13 07:02:00
1288,Maverick77,7001.0,2021-12-14 09:26:00
1289,Maverick77,7101.0,2021-12-16 08:20:00
1290,Maverick77,7201.0,2021-12-17 09:31:00
1291,Maverick77,7301.0,2021-12-18 17:55:00
1292,Maverick77,7401.0,2021-12-19 07:11:00
1293,Maverick77,7501.0,2021-12-20 06:57:00
1294,Maverick77,7601.0,2021-12-21 09:06:00
1295,Maverick77,7701.0,2021-12-22 14:56:00
1296,Maverick77,7801.0,2021-12-24 07:28:00
1297,Maverick77,7901.0,2021-12-26 07:15:00
1298,Maverick77,8001.0,2021-12-26 20:19:00
1299,Maverick77,8101.0,2021-12-30 20:37:00
1300,Maverick77,8201.0,2022-01-02 10:02:00
1301,Maverick77,8301.0,2022-01-06 10:33:39
1302,Georgian,1500.0,2021-11-22 05:22:00
1303,Georgian,1700.0,2021-11-22 06:35:00
1304,Georgian,1800.0,2021-11-22 09:35:00
1305,Georgian,1900.0,2021-11-22 12:14:00
1306,Georgian,2101.0,2021-11-22 17:20:00
1307,Georgian,2401.0,2021-11-23 07:33:00
1308,Georgian,2701.0,2021-11-23 14:01:00
1309,Georgian,3001.0,2021-11-24 10:20:00
1310,Georgian,3101.0,2021-11-24 13:32:00
1311,Georgian,3401.0,2021-11-25 04:21:00
1312,Georgian,3501.0,2021-11-25 12:46:00
1313,Georgian,3601.0,2021-11-26 05:50:00
1314,Georgian,3701.0,2021-11-26 11:59:00
1315,Georgian,3801.0,2021-11-26 17:46:00
1316,Georgian,3901.0,2021-11-27 11:05:00
1317,Georgian,4101.0,2021-11-28 17:30:00
1318,Georgian,4201.0,2021-11-29 11:28:00
1319,Georgian,4501.0,2021-12-01 11:06:00
1320,Georgian,470.0,2021-12-02 06:27:00
1321,Georgian,4701.0,2021-12-02 06:28:00
1322,Georgian,5001.0,2021-12-04 18:51:00
1323,Georgian,5501.0,2021-12-10 03:49:00
1324,Georgian,5601.0,2021-12-12 10:54:00
1325,Georgian,6400.0,2021-12-27 06:00:00
1326,Tekacip ⋆⁶_⁹⋆,1801.0,2021-11-22 05:53:00
1327,Tekacip ⋆⁶_⁹⋆,2501.0,2021-11-22 15:18:00
1328,Tekacip ⋆⁶_⁹⋆,3001.0,2021-11-23 09:47:00
1329,Tekacip ⋆⁶_⁹⋆,3401.0,2021-11-23 21:37:00
1330,Tekacip ⋆⁶_⁹⋆,3901.0,2021-11-25 06:31:00
1331,Tekacip ⋆⁶_⁹⋆,4001.0,2021-11-25 06:32:00
1332,Tekacip ⋆⁶_⁹⋆,4301.0,2021-11-26 03:16:00
1333,Tekacip ⋆⁶_⁹⋆,4701.0,2021-11-28 09:47:00
1334,Tekacip ⋆⁶_⁹⋆,4901.0,2021-11-29 03:47:00
1335,Tekacip ⋆⁶_⁹⋆,5001.0,2021-11-30 09:10:00
1336,Tekacip ⋆⁶_⁹⋆,5401.0,2021-12-03 01:07:00
1337,Tekacip ⋆⁶_⁹⋆,5901.0,2021-12-08 05:06:00
1338,Tekacip ⋆⁶_⁹⋆,5601.0,2021-12-08 05:07:00
1339,Tekacip ⋆⁶_⁹⋆,5901.0,2021-12-08 06:33:00
1340,Tekacip ⋆⁶_⁹⋆,6101.0,2021-12-08 09:53:00
1341,Tekacip ⋆⁶_⁹⋆,6401.0,2021-12-12 04:47:00
1342,Tekacip ⋆⁶_⁹⋆,7001.0,2021-12-17 23:35:00
1343,Tekacip ⋆⁶_⁹⋆,7101.0,2021-12-19 10:52:00
1344,Tekacip ⋆⁶_⁹⋆,7301.0,2021-12-22 05:28:00
1345,Tekacip ⋆⁶_⁹⋆,6401.0,2021-12-23 23:07:00
1346,Erekose11,2700.0,2021-11-22 12:47:00
1347,Erekose11,3601.0,2021-11-23 10:49:00
1348,Erekose11,4201.0,2021-11-24 11:36:00
1349,Erekose11,4801.0,2021-11-26 13:12:00
1350,Erekose11,5001.0,2021-11-27 05:33:00
1351,Erekose11,5501.0,2021-11-29 08:43:00
1352,Erekose11,5701.0,2021-11-30 19:20:00
1353,Erekose11,5901.0,2021-12-01 17:38:00
1354,Erekose11,6001.0,2021-12-02 07:18:00
1355,Erekose11,6201.0,2021-12-03 15:33:00
1356,Erekose11,6801.0,2021-12-07 19:26:00
1357,Erekose11,7401.0,2021-12-13 18:16:00
1358,Ziracon,2801.0,2021-11-23 16:38:00
1359,Ziracon,8101.0,2021-12-31 14:19:00
1360,CosaNostra,8001.0,2022-01-16 11:38:01
